# Region type : patch inlet
# Faces  :      1347
# Area   :      1.67632194e-04
# Time          	sum(phi)
0.074912        	-1.27718565e-04
0.074916        	-1.27718851e-04
0.07492         	-1.27719141e-04
0.074924        	-1.27719433e-04
0.074928        	-1.27719729e-04
0.074932        	-1.27720027e-04
0.074936        	-1.27720329e-04
0.07494         	-1.27720633e-04
0.074944        	-1.27720939e-04
0.074948        	-1.27721247e-04
0.074952        	-1.27721553e-04
0.074956        	-1.27721858e-04
0.07496         	-1.27722161e-04
0.074964        	-1.27722461e-04
0.074968        	-1.27722754e-04
0.074972        	-1.27723041e-04
0.074976        	-1.27723318e-04
0.07498         	-1.27723587e-04
0.074984        	-1.27723848e-04
0.074988        	-1.27724103e-04
0.074992        	-1.27724351e-04
0.074996        	-1.27724595e-04
0.075           	-1.27724833e-04
0.075004        	-1.27725064e-04
0.075008        	-1.27725288e-04
0.075012        	-1.27725502e-04
0.075016        	-1.27725703e-04
0.07502         	-1.27725889e-04
0.075024        	-1.27726054e-04
0.075028        	-1.27726196e-04
0.075032        	-1.27726315e-04
0.075036        	-1.27726409e-04
0.07504         	-1.27726479e-04
0.075044        	-1.27726526e-04
0.075048        	-1.27726551e-04
0.075052        	-1.27726553e-04
0.075056        	-1.27726534e-04
0.07506         	-1.27726495e-04
0.075064        	-1.27726436e-04
0.075068        	-1.27726357e-04
0.075072        	-1.27726261e-04
0.075076        	-1.27726149e-04
0.07508         	-1.27726022e-04
0.075084        	-1.27725885e-04
0.075088        	-1.27725736e-04
0.075092        	-1.27725578e-04
0.075096        	-1.27725411e-04
0.0751          	-1.27725237e-04
0.075104        	-1.27725057e-04
0.075108        	-1.27724872e-04
0.075112        	-1.27724686e-04
0.075116        	-1.27724502e-04
0.07512         	-1.27724323e-04
0.075124        	-1.27724152e-04
0.075128        	-1.27723990e-04
0.075132        	-1.27723837e-04
0.075136        	-1.27723696e-04
0.07514         	-1.27723569e-04
0.075144        	-1.27723458e-04
0.075148        	-1.27723362e-04
0.075152        	-1.27723283e-04
0.075156        	-1.27723221e-04
0.07516         	-1.27723175e-04
0.075164        	-1.27723145e-04
0.075168        	-1.27723132e-04
0.075172        	-1.27723135e-04
0.075176        	-1.27723156e-04
0.07518         	-1.27723196e-04
0.075184        	-1.27723257e-04
0.075188        	-1.27723338e-04
0.075192        	-1.27723439e-04
0.075196        	-1.27723558e-04
0.0752          	-1.27723696e-04
0.075204        	-1.27723850e-04
0.075208        	-1.27724020e-04
0.075212        	-1.27724206e-04
0.075216        	-1.27724407e-04
0.07522         	-1.27724622e-04
0.075224        	-1.27724851e-04
0.075228        	-1.27725093e-04
0.075232        	-1.27725346e-04
0.075236        	-1.27725608e-04
0.07524         	-1.27725878e-04
0.075244        	-1.27726155e-04
0.075248        	-1.27726438e-04
0.075252        	-1.27726726e-04
0.075256        	-1.27727020e-04
0.07526         	-1.27727316e-04
0.075264        	-1.27727615e-04
0.075268        	-1.27727914e-04
0.075272        	-1.27728213e-04
0.075276        	-1.27728508e-04
0.07528         	-1.27728797e-04
0.075284        	-1.27729078e-04
0.075288        	-1.27729350e-04
0.075292        	-1.27729611e-04
0.075296        	-1.27729860e-04
0.0753          	-1.27730095e-04
0.075304        	-1.27730314e-04
0.075308        	-1.27730516e-04
0.075312        	-1.27730698e-04
0.075316        	-1.27730864e-04
0.07532         	-1.27731014e-04
0.075324        	-1.27731148e-04
0.075328        	-1.27731265e-04
0.075332        	-1.27731365e-04
0.075336        	-1.27731446e-04
0.07534         	-1.27731508e-04
0.075344        	-1.27731554e-04
0.075348        	-1.27731586e-04
0.075352        	-1.27731604e-04
0.075356        	-1.27731611e-04
0.07536         	-1.27731608e-04
0.075364        	-1.27731596e-04
0.075368        	-1.27731575e-04
0.075372        	-1.27731544e-04
0.075376        	-1.27731501e-04
0.07538         	-1.27731448e-04
0.075384        	-1.27731381e-04
0.075388        	-1.27731302e-04
0.075392        	-1.27731209e-04
0.075396        	-1.27731101e-04
0.0754          	-1.27730980e-04
0.075404        	-1.27730844e-04
0.075408        	-1.27730695e-04
0.075412        	-1.27730534e-04
0.075416        	-1.27730362e-04
0.07542         	-1.27730179e-04
0.075424        	-1.27729986e-04
0.075428        	-1.27729782e-04
0.075432        	-1.27729569e-04
0.075436        	-1.27729348e-04
0.07544         	-1.27729118e-04
0.075444        	-1.27728880e-04
0.075448        	-1.27728635e-04
0.075452        	-1.27728384e-04
0.075456        	-1.27728129e-04
0.07546         	-1.27727867e-04
0.075464        	-1.27727601e-04
0.075468        	-1.27727334e-04
0.075472        	-1.27727071e-04
0.075476        	-1.27726815e-04
0.07548         	-1.27726568e-04
0.075484        	-1.27726333e-04
0.075488        	-1.27726110e-04
0.075492        	-1.27725899e-04
0.075496        	-1.27725701e-04
0.0755          	-1.27725517e-04
0.075504        	-1.27725349e-04
0.075508        	-1.27725197e-04
0.075512        	-1.27725061e-04
0.075516        	-1.27724941e-04
0.07552         	-1.27724837e-04
0.075524        	-1.27724748e-04
0.075528        	-1.27724671e-04
0.075532        	-1.27724605e-04
0.075536        	-1.27724550e-04
0.07554         	-1.27724512e-04
0.075544        	-1.27724490e-04
0.075548        	-1.27724489e-04
0.075552        	-1.27724509e-04
0.075556        	-1.27724549e-04
0.07556         	-1.27724612e-04
0.075564        	-1.27724695e-04
0.075568        	-1.27724796e-04
0.075572        	-1.27724911e-04
0.075576        	-1.27725036e-04
0.07558         	-1.27725166e-04
0.075584        	-1.27725299e-04
0.075588        	-1.27725431e-04
0.075592        	-1.27725561e-04
0.075596        	-1.27725690e-04
0.0756          	-1.27725819e-04
0.075604        	-1.27725947e-04
0.075608        	-1.27726074e-04
0.075612        	-1.27726200e-04
0.075616        	-1.27726325e-04
0.07562         	-1.27726450e-04
0.075624        	-1.27726575e-04
0.075628        	-1.27726700e-04
0.075632        	-1.27726827e-04
0.075636        	-1.27726956e-04
0.07564         	-1.27727089e-04
0.075644        	-1.27727225e-04
0.075648        	-1.27727366e-04
0.075652        	-1.27727513e-04
0.075656        	-1.27727665e-04
0.07566         	-1.27727823e-04
0.075664        	-1.27727985e-04
0.075668        	-1.27728148e-04
0.075672        	-1.27728313e-04
0.075676        	-1.27728475e-04
0.07568         	-1.27728634e-04
0.075684        	-1.27728785e-04
0.075688        	-1.27728927e-04
0.075692        	-1.27729056e-04
0.075696        	-1.27729171e-04
0.0757          	-1.27729269e-04
0.075704        	-1.27729350e-04
0.075708        	-1.27729414e-04
0.075712        	-1.27729460e-04
0.075716        	-1.27729489e-04
0.07572         	-1.27729501e-04
0.075724        	-1.27729493e-04
0.075728        	-1.27729468e-04
0.075732        	-1.27729431e-04
0.075736        	-1.27729384e-04
0.07574         	-1.27729331e-04
0.075744        	-1.27729273e-04
0.075748        	-1.27729209e-04
0.075752        	-1.27729136e-04
0.075756        	-1.27729051e-04
0.07576         	-1.27728950e-04
0.075764        	-1.27728832e-04
0.075768        	-1.27728696e-04
0.075772        	-1.27728544e-04
0.075776        	-1.27728376e-04
0.07578         	-1.27728193e-04
0.075784        	-1.27727996e-04
0.075788        	-1.27727787e-04
0.075792        	-1.27727561e-04
0.075796        	-1.27727317e-04
0.0758          	-1.27727059e-04
0.075804        	-1.27726788e-04
0.075808        	-1.27726501e-04
0.075812        	-1.27726202e-04
0.075816        	-1.27725893e-04
0.07582         	-1.27725577e-04
0.075824        	-1.27725257e-04
0.075828        	-1.27724939e-04
0.075832        	-1.27724625e-04
0.075836        	-1.27724320e-04
0.07584         	-1.27724026e-04
0.075844        	-1.27723746e-04
0.075848        	-1.27723481e-04
0.075852        	-1.27723231e-04
0.075856        	-1.27722998e-04
0.07586         	-1.27722785e-04
0.075864        	-1.27722590e-04
0.075868        	-1.27722412e-04
0.075872        	-1.27722253e-04
0.075876        	-1.27722114e-04
0.07588         	-1.27721995e-04
0.075884        	-1.27721898e-04
0.075888        	-1.27721828e-04
0.075892        	-1.27721786e-04
0.075896        	-1.27721769e-04
0.0759          	-1.27721776e-04
0.075904        	-1.27721807e-04
0.075908        	-1.27721858e-04
0.075912        	-1.27721926e-04
0.075916        	-1.27722004e-04
0.07592         	-1.27722092e-04
0.075924        	-1.27722188e-04
0.075928        	-1.27722290e-04
0.075932        	-1.27722398e-04
0.075936        	-1.27722513e-04
0.07594         	-1.27722635e-04
0.075944        	-1.27722764e-04
0.075948        	-1.27722901e-04
0.075952        	-1.27723047e-04
0.075956        	-1.27723201e-04
0.07596         	-1.27723362e-04
0.075964        	-1.27723528e-04
0.075968        	-1.27723697e-04
0.075972        	-1.27723867e-04
0.075976        	-1.27724035e-04
0.07598         	-1.27724202e-04
0.075984        	-1.27724369e-04
0.075988        	-1.27724534e-04
0.075992        	-1.27724697e-04
0.075996        	-1.27724860e-04
0.076           	-1.27725023e-04
0.076004        	-1.27725185e-04
0.076008        	-1.27725347e-04
0.076012        	-1.27725507e-04
0.076016        	-1.27725666e-04
0.07602         	-1.27725821e-04
0.076024        	-1.27725970e-04
0.076028        	-1.27726110e-04
0.076032        	-1.27726239e-04
0.076036        	-1.27726355e-04
0.07604         	-1.27726455e-04
0.076044        	-1.27726537e-04
0.076048        	-1.27726594e-04
0.076052        	-1.27726625e-04
0.076056        	-1.27726628e-04
0.07606         	-1.27726603e-04
0.076064        	-1.27726551e-04
0.076068        	-1.27726473e-04
0.076072        	-1.27726371e-04
0.076076        	-1.27726250e-04
0.07608         	-1.27726113e-04
0.076084        	-1.27725962e-04
0.076088        	-1.27725799e-04
0.076092        	-1.27725622e-04
0.076096        	-1.27725434e-04
0.0761          	-1.27725233e-04
0.076104        	-1.27725020e-04
0.076108        	-1.27724794e-04
0.076112        	-1.27724552e-04
0.076116        	-1.27724294e-04
0.07612         	-1.27724019e-04
0.076124        	-1.27723728e-04
0.076128        	-1.27723419e-04
0.076132        	-1.27723095e-04
0.076136        	-1.27722759e-04
0.07614         	-1.27722413e-04
0.076144        	-1.27722058e-04
0.076148        	-1.27721695e-04
0.076152        	-1.27721325e-04
0.076156        	-1.27720956e-04
0.07616         	-1.27720593e-04
0.076164        	-1.27720237e-04
0.076168        	-1.27719892e-04
0.076172        	-1.27719560e-04
0.076176        	-1.27719241e-04
0.07618         	-1.27718937e-04
0.076184        	-1.27718649e-04
0.076188        	-1.27718381e-04
0.076192        	-1.27718136e-04
0.076196        	-1.27717915e-04
0.0762          	-1.27717715e-04
0.076204        	-1.27717536e-04
0.076208        	-1.27717378e-04
0.076212        	-1.27717242e-04
0.076216        	-1.27717131e-04
0.07622         	-1.27717047e-04
0.076224        	-1.27716990e-04
0.076228        	-1.27716955e-04
0.076232        	-1.27716941e-04
0.076236        	-1.27716946e-04
0.07624         	-1.27716969e-04
0.076244        	-1.27717010e-04
0.076248        	-1.27717067e-04
0.076252        	-1.27717136e-04
0.076256        	-1.27717216e-04
0.07626         	-1.27717303e-04
0.076264        	-1.27717397e-04
0.076268        	-1.27717497e-04
0.076272        	-1.27717602e-04
0.076276        	-1.27717711e-04
0.07628         	-1.27717824e-04
0.076284        	-1.27717939e-04
0.076288        	-1.27718058e-04
0.076292        	-1.27718179e-04
0.076296        	-1.27718302e-04
0.0763          	-1.27718427e-04
0.076304        	-1.27718556e-04
0.076308        	-1.27718688e-04
0.076312        	-1.27718824e-04
0.076316        	-1.27718964e-04
0.07632         	-1.27719105e-04
0.076324        	-1.27719249e-04
0.076328        	-1.27719398e-04
0.076332        	-1.27719548e-04
0.076336        	-1.27719701e-04
0.07634         	-1.27719857e-04
0.076344        	-1.27720016e-04
0.076348        	-1.27720179e-04
0.076352        	-1.27720348e-04
0.076356        	-1.27720522e-04
0.07636         	-1.27720699e-04
0.076364        	-1.27720877e-04
0.076368        	-1.27721054e-04
0.076372        	-1.27721227e-04
0.076376        	-1.27721393e-04
0.07638         	-1.27721547e-04
0.076384        	-1.27721686e-04
0.076388        	-1.27721806e-04
0.076392        	-1.27721907e-04
0.076396        	-1.27721989e-04
0.0764          	-1.27722049e-04
0.076404        	-1.27722088e-04
0.076408        	-1.27722104e-04
0.076412        	-1.27722099e-04
0.076416        	-1.27722074e-04
0.07642         	-1.27722031e-04
0.076424        	-1.27721973e-04
0.076428        	-1.27721901e-04
0.076432        	-1.27721814e-04
0.076436        	-1.27721711e-04
0.07644         	-1.27721591e-04
0.076444        	-1.27721452e-04
0.076448        	-1.27721291e-04
0.076452        	-1.27721106e-04
0.076456        	-1.27720895e-04
0.07646         	-1.27720657e-04
0.076464        	-1.27720388e-04
0.076468        	-1.27720088e-04
0.076472        	-1.27719759e-04
0.076476        	-1.27719405e-04
0.07648         	-1.27719028e-04
0.076484        	-1.27718631e-04
0.076488        	-1.27718218e-04
0.076492        	-1.27717790e-04
0.076496        	-1.27717350e-04
0.0765          	-1.27716903e-04
0.076504        	-1.27716451e-04
0.076508        	-1.27715994e-04
0.076512        	-1.27715536e-04
0.076516        	-1.27715080e-04
0.07652         	-1.27714628e-04
0.076524        	-1.27714182e-04
0.076528        	-1.27713743e-04
0.076532        	-1.27713311e-04
0.076536        	-1.27712887e-04
0.07654         	-1.27712470e-04
0.076544        	-1.27712060e-04
0.076548        	-1.27711657e-04
0.076552        	-1.27711266e-04
0.076556        	-1.27710888e-04
0.07656         	-1.27710525e-04
0.076564        	-1.27710181e-04
0.076568        	-1.27709863e-04
0.076572        	-1.27709570e-04
0.076576        	-1.27709301e-04
0.07658         	-1.27709056e-04
0.076584        	-1.27708835e-04
0.076588        	-1.27708636e-04
0.076592        	-1.27708457e-04
0.076596        	-1.27708296e-04
0.0766          	-1.27708155e-04
0.076604        	-1.27708030e-04
0.076608        	-1.27707920e-04
0.076612        	-1.27707826e-04
0.076616        	-1.27707745e-04
0.07662         	-1.27707679e-04
0.076624        	-1.27707625e-04
0.076628        	-1.27707582e-04
0.076632        	-1.27707548e-04
0.076636        	-1.27707523e-04
0.07664         	-1.27707505e-04
0.076644        	-1.27707493e-04
0.076648        	-1.27707486e-04
0.076652        	-1.27707482e-04
0.076656        	-1.27707481e-04
0.07666         	-1.27707484e-04
0.076664        	-1.27707490e-04
0.076668        	-1.27707499e-04
0.076672        	-1.27707512e-04
0.076676        	-1.27707530e-04
0.07668         	-1.27707555e-04
0.076684        	-1.27707587e-04
0.076688        	-1.27707626e-04
0.076692        	-1.27707670e-04
0.076696        	-1.27707717e-04
0.0767          	-1.27707764e-04
0.076704        	-1.27707808e-04
0.076708        	-1.27707847e-04
0.076712        	-1.27707880e-04
0.076716        	-1.27707906e-04
0.07672         	-1.27707923e-04
0.076724        	-1.27707927e-04
0.076728        	-1.27707915e-04
0.076732        	-1.27707886e-04
0.076736        	-1.27707835e-04
0.07674         	-1.27707762e-04
0.076744        	-1.27707665e-04
0.076748        	-1.27707545e-04
0.076752        	-1.27707403e-04
0.076756        	-1.27707239e-04
0.07676         	-1.27707054e-04
0.076764        	-1.27706844e-04
0.076768        	-1.27706609e-04
0.076772        	-1.27706349e-04
0.076776        	-1.27706062e-04
0.07678         	-1.27705749e-04
0.076784        	-1.27705412e-04
0.076788        	-1.27705050e-04
0.076792        	-1.27704664e-04
0.076796        	-1.27704257e-04
0.0768          	-1.27703827e-04
0.076804        	-1.27703374e-04
0.076808        	-1.27702898e-04
0.076812        	-1.27702401e-04
0.076816        	-1.27701887e-04
0.07682         	-1.27701357e-04
0.076824        	-1.27700811e-04
0.076828        	-1.27700255e-04
0.076832        	-1.27699691e-04
0.076836        	-1.27699125e-04
0.07684         	-1.27698557e-04
0.076844        	-1.27697992e-04
0.076848        	-1.27697431e-04
0.076852        	-1.27696878e-04
0.076856        	-1.27696337e-04
0.07686         	-1.27695814e-04
0.076864        	-1.27695311e-04
0.076868        	-1.27694827e-04
0.076872        	-1.27694363e-04
0.076876        	-1.27693920e-04
0.07688         	-1.27693497e-04
0.076884        	-1.27693096e-04
0.076888        	-1.27692717e-04
0.076892        	-1.27692358e-04
0.076896        	-1.27692019e-04
0.0769          	-1.27691697e-04
0.076904        	-1.27691392e-04
0.076908        	-1.27691104e-04
0.076912        	-1.27690838e-04
0.076916        	-1.27690596e-04
0.07692         	-1.27690378e-04
0.076924        	-1.27690185e-04
0.076928        	-1.27690014e-04
0.076932        	-1.27689861e-04
0.076936        	-1.27689724e-04
0.07694         	-1.27689600e-04
0.076944        	-1.27689485e-04
0.076948        	-1.27689378e-04
0.076952        	-1.27689279e-04
0.076956        	-1.27689187e-04
0.07696         	-1.27689102e-04
0.076964        	-1.27689022e-04
0.076968        	-1.27688948e-04
0.076972        	-1.27688878e-04
0.076976        	-1.27688812e-04
0.07698         	-1.27688745e-04
0.076984        	-1.27688676e-04
0.076988        	-1.27688602e-04
0.076992        	-1.27688525e-04
0.076996        	-1.27688446e-04
0.077           	-1.27688363e-04
0.077004        	-1.27688277e-04
0.077008        	-1.27688186e-04
0.077012        	-1.27688091e-04
0.077016        	-1.27687990e-04
0.07702         	-1.27687886e-04
0.077024        	-1.27687779e-04
0.077028        	-1.27687670e-04
0.077032        	-1.27687559e-04
0.077036        	-1.27687447e-04
0.07704         	-1.27687336e-04
0.077044        	-1.27687227e-04
0.077048        	-1.27687119e-04
0.077052        	-1.27687013e-04
0.077056        	-1.27686905e-04
0.07706         	-1.27686791e-04
0.077064        	-1.27686668e-04
0.077068        	-1.27686535e-04
0.077072        	-1.27686387e-04
0.077076        	-1.27686225e-04
0.07708         	-1.27686042e-04
0.077084        	-1.27685836e-04
0.077088        	-1.27685609e-04
0.077092        	-1.27685355e-04
0.077096        	-1.27685074e-04
0.0771          	-1.27684769e-04
0.077104        	-1.27684441e-04
0.077108        	-1.27684096e-04
0.077112        	-1.27683738e-04
0.077116        	-1.27683372e-04
0.07712         	-1.27683003e-04
0.077124        	-1.27682630e-04
0.077128        	-1.27682256e-04
0.077132        	-1.27681885e-04
0.077136        	-1.27681514e-04
0.07714         	-1.27681143e-04
0.077144        	-1.27680769e-04
0.077148        	-1.27680393e-04
0.077152        	-1.27680014e-04
0.077156        	-1.27679631e-04
0.07716         	-1.27679244e-04
0.077164        	-1.27678851e-04
0.077168        	-1.27678450e-04
0.077172        	-1.27678041e-04
0.077176        	-1.27677624e-04
0.07718         	-1.27677198e-04
0.077184        	-1.27676763e-04
0.077188        	-1.27676324e-04
0.077192        	-1.27675881e-04
0.077196        	-1.27675435e-04
0.0772          	-1.27674988e-04
0.077204        	-1.27674542e-04
0.077208        	-1.27674099e-04
0.077212        	-1.27673661e-04
0.077216        	-1.27673230e-04
0.07722         	-1.27672806e-04
0.077224        	-1.27672391e-04
0.077228        	-1.27671986e-04
0.077232        	-1.27671587e-04
0.077236        	-1.27671197e-04
0.07724         	-1.27670814e-04
0.077244        	-1.27670439e-04
0.077248        	-1.27670071e-04
0.077252        	-1.27669715e-04
0.077256        	-1.27669370e-04
0.07726         	-1.27669037e-04
0.077264        	-1.27668718e-04
0.077268        	-1.27668411e-04
0.077272        	-1.27668115e-04
0.077276        	-1.27667829e-04
0.07728         	-1.27667552e-04
0.077284        	-1.27667282e-04
0.077288        	-1.27667016e-04
0.077292        	-1.27666753e-04
0.077296        	-1.27666490e-04
0.0773          	-1.27666228e-04
0.077304        	-1.27665967e-04
0.077308        	-1.27665708e-04
0.077312        	-1.27665450e-04
0.077316        	-1.27665195e-04
0.07732         	-1.27664944e-04
0.077324        	-1.27664700e-04
0.077328        	-1.27664466e-04
0.077332        	-1.27664243e-04
0.077336        	-1.27664033e-04
0.07734         	-1.27663835e-04
0.077344        	-1.27663651e-04
0.077348        	-1.27663480e-04
0.077352        	-1.27663322e-04
0.077356        	-1.27663177e-04
0.07736         	-1.27663044e-04
0.077364        	-1.27662925e-04
0.077368        	-1.27662818e-04
0.077372        	-1.27662720e-04
0.077376        	-1.27662629e-04
0.07738         	-1.27662542e-04
0.077384        	-1.27662459e-04
0.077388        	-1.27662375e-04
0.077392        	-1.27662289e-04
0.077396        	-1.27662200e-04
0.0774          	-1.27662103e-04
0.077404        	-1.27661996e-04
0.077408        	-1.27661872e-04
0.077412        	-1.27661727e-04
0.077416        	-1.27661557e-04
0.07742         	-1.27661361e-04
0.077424        	-1.27661134e-04
0.077428        	-1.27660877e-04
0.077432        	-1.27660591e-04
0.077436        	-1.27660279e-04
0.07744         	-1.27659944e-04
0.077444        	-1.27659586e-04
0.077448        	-1.27659206e-04
0.077452        	-1.27658806e-04
0.077456        	-1.27658386e-04
0.07746         	-1.27657948e-04
0.077464        	-1.27657492e-04
0.077468        	-1.27657019e-04
0.077472        	-1.27656529e-04
0.077476        	-1.27656023e-04
0.07748         	-1.27655502e-04
0.077484        	-1.27654964e-04
0.077488        	-1.27654406e-04
0.077492        	-1.27653832e-04
0.077496        	-1.27653243e-04
0.0775          	-1.27652639e-04
0.077504        	-1.27652020e-04
0.077508        	-1.27651388e-04
0.077512        	-1.27650745e-04
0.077516        	-1.27650095e-04
0.07752         	-1.27649441e-04
0.077524        	-1.27648789e-04
0.077528        	-1.27648143e-04
0.077532        	-1.27647506e-04
0.077536        	-1.27646880e-04
0.07754         	-1.27646269e-04
0.077544        	-1.27645677e-04
0.077548        	-1.27645106e-04
0.077552        	-1.27644553e-04
0.077556        	-1.27644017e-04
0.07756         	-1.27643496e-04
0.077564        	-1.27642992e-04
0.077568        	-1.27642505e-04
0.077572        	-1.27642038e-04
0.077576        	-1.27641588e-04
0.07758         	-1.27641161e-04
0.077584        	-1.27640756e-04
0.077588        	-1.27640370e-04
0.077592        	-1.27639999e-04
0.077596        	-1.27639643e-04
0.0776          	-1.27639298e-04
0.077604        	-1.27638964e-04
0.077608        	-1.27638640e-04
0.077612        	-1.27638323e-04
0.077616        	-1.27638012e-04
0.07762         	-1.27637708e-04
0.077624        	-1.27637409e-04
0.077628        	-1.27637115e-04
0.077632        	-1.27636829e-04
0.077636        	-1.27636554e-04
0.07764         	-1.27636291e-04
0.077644        	-1.27636040e-04
0.077648        	-1.27635803e-04
0.077652        	-1.27635578e-04
0.077656        	-1.27635365e-04
0.07766         	-1.27635161e-04
0.077664        	-1.27634964e-04
0.077668        	-1.27634776e-04
0.077672        	-1.27634597e-04
0.077676        	-1.27634429e-04
0.07768         	-1.27634270e-04
0.077684        	-1.27634120e-04
0.077688        	-1.27633975e-04
0.077692        	-1.27633835e-04
0.077696        	-1.27633699e-04
0.0777          	-1.27633565e-04
0.077704        	-1.27633428e-04
0.077708        	-1.27633284e-04
0.077712        	-1.27633128e-04
0.077716        	-1.27632957e-04
0.07772         	-1.27632767e-04
0.077724        	-1.27632560e-04
0.077728        	-1.27632334e-04
0.077732        	-1.27632091e-04
0.077736        	-1.27631833e-04
0.07774         	-1.27631563e-04
0.077744        	-1.27631285e-04
0.077748        	-1.27630999e-04
0.077752        	-1.27630703e-04
0.077756        	-1.27630395e-04
0.07776         	-1.27630071e-04
0.077764        	-1.27629729e-04
0.077768        	-1.27629366e-04
0.077772        	-1.27628979e-04
0.077776        	-1.27628567e-04
0.07778         	-1.27628129e-04
0.077784        	-1.27627671e-04
0.077788        	-1.27627198e-04
0.077792        	-1.27626715e-04
0.077796        	-1.27626220e-04
0.0778          	-1.27625719e-04
0.077804        	-1.27625213e-04
0.077808        	-1.27624703e-04
0.077812        	-1.27624190e-04
0.077816        	-1.27623676e-04
0.07782         	-1.27623161e-04
0.077824        	-1.27622648e-04
0.077828        	-1.27622136e-04
0.077832        	-1.27621624e-04
0.077836        	-1.27621112e-04
0.07784         	-1.27620600e-04
0.077844        	-1.27620089e-04
0.077848        	-1.27619580e-04
0.077852        	-1.27619077e-04
0.077856        	-1.27618582e-04
0.07786         	-1.27618089e-04
0.077864        	-1.27617598e-04
0.077868        	-1.27617110e-04
0.077872        	-1.27616625e-04
0.077876        	-1.27616144e-04
0.07788         	-1.27615672e-04
0.077884        	-1.27615211e-04
0.077888        	-1.27614761e-04
0.077892        	-1.27614323e-04
0.077896        	-1.27613898e-04
0.0779          	-1.27613485e-04
0.077904        	-1.27613083e-04
0.077908        	-1.27612691e-04
0.077912        	-1.27612309e-04
0.077916        	-1.27611937e-04
0.07792         	-1.27611575e-04
0.077924        	-1.27611221e-04
0.077928        	-1.27610876e-04
0.077932        	-1.27610537e-04
0.077936        	-1.27610204e-04
0.07794         	-1.27609874e-04
0.077944        	-1.27609544e-04
0.077948        	-1.27609212e-04
0.077952        	-1.27608876e-04
0.077956        	-1.27608536e-04
0.07796         	-1.27608191e-04
0.077964        	-1.27607842e-04
0.077968        	-1.27607490e-04
0.077972        	-1.27607131e-04
0.077976        	-1.27606767e-04
0.07798         	-1.27606397e-04
0.077984        	-1.27606026e-04
0.077988        	-1.27605652e-04
0.077992        	-1.27605274e-04
0.077996        	-1.27604889e-04
0.078           	-1.27604500e-04
0.078004        	-1.27604108e-04
0.078008        	-1.27603718e-04
0.078012        	-1.27603331e-04
0.078016        	-1.27602946e-04
0.07802         	-1.27602562e-04
0.078024        	-1.27602173e-04
0.078028        	-1.27601775e-04
0.078032        	-1.27601366e-04
0.078036        	-1.27600944e-04
0.07804         	-1.27600510e-04
0.078044        	-1.27600062e-04
0.078048        	-1.27599598e-04
0.078052        	-1.27599122e-04
0.078056        	-1.27598635e-04
0.07806         	-1.27598137e-04
0.078064        	-1.27597632e-04
0.078068        	-1.27597119e-04
0.078072        	-1.27596596e-04
0.078076        	-1.27596065e-04
0.07808         	-1.27595526e-04
0.078084        	-1.27594981e-04
0.078088        	-1.27594434e-04
0.078092        	-1.27593883e-04
0.078096        	-1.27593333e-04
0.0781          	-1.27592787e-04
0.078104        	-1.27592247e-04
0.078108        	-1.27591713e-04
0.078112        	-1.27591189e-04
0.078116        	-1.27590680e-04
0.07812         	-1.27590185e-04
0.078124        	-1.27589706e-04
0.078128        	-1.27589242e-04
0.078132        	-1.27588794e-04
0.078136        	-1.27588365e-04
0.07814         	-1.27587952e-04
0.078144        	-1.27587555e-04
0.078148        	-1.27587173e-04
0.078152        	-1.27586805e-04
0.078156        	-1.27586444e-04
0.07816         	-1.27586089e-04
0.078164        	-1.27585740e-04
0.078168        	-1.27585398e-04
0.078172        	-1.27585061e-04
0.078176        	-1.27584725e-04
0.07818         	-1.27584394e-04
0.078184        	-1.27584072e-04
0.078188        	-1.27583763e-04
0.078192        	-1.27583470e-04
0.078196        	-1.27583194e-04
0.0782          	-1.27582933e-04
0.078204        	-1.27582686e-04
0.078208        	-1.27582450e-04
0.078212        	-1.27582222e-04
0.078216        	-1.27581993e-04
0.07822         	-1.27581763e-04
0.078224        	-1.27581529e-04
0.078228        	-1.27581290e-04
0.078232        	-1.27581046e-04
0.078236        	-1.27580795e-04
0.07824         	-1.27580536e-04
0.078244        	-1.27580269e-04
0.078248        	-1.27579995e-04
0.078252        	-1.27579713e-04
0.078256        	-1.27579426e-04
0.07826         	-1.27579134e-04
0.078264        	-1.27578836e-04
0.078268        	-1.27578531e-04
0.078272        	-1.27578219e-04
0.078276        	-1.27577902e-04
0.07828         	-1.27577577e-04
0.078284        	-1.27577246e-04
0.078288        	-1.27576908e-04
0.078292        	-1.27576564e-04
0.078296        	-1.27576218e-04
0.0783          	-1.27575871e-04
0.078304        	-1.27575527e-04
0.078308        	-1.27575185e-04
0.078312        	-1.27574850e-04
0.078316        	-1.27574524e-04
0.07832         	-1.27574207e-04
0.078324        	-1.27573903e-04
0.078328        	-1.27573612e-04
0.078332        	-1.27573335e-04
0.078336        	-1.27573068e-04
0.07834         	-1.27572806e-04
0.078344        	-1.27572543e-04
0.078348        	-1.27572274e-04
0.078352        	-1.27571996e-04
0.078356        	-1.27571705e-04
0.07836         	-1.27571399e-04
0.078364        	-1.27571077e-04
0.078368        	-1.27570739e-04
0.078372        	-1.27570388e-04
0.078376        	-1.27570024e-04
0.07838         	-1.27569650e-04
0.078384        	-1.27569267e-04
0.078388        	-1.27568875e-04
0.078392        	-1.27568476e-04
0.078396        	-1.27568068e-04
